AÑO	EXPEDIENTE	RUC	NOMBRE	RAMA_ACTIVIDAD	DESCRIPCION_RAMA	CIIU	CUENTA_1	CUENTA_2	CUENTA_3	CUENTA_311	CUENTA_313	CUENTA_315	CUENTA_317	CUENTA_319	CUENTA_321	CUENTA_323	CUENTA_324	CUENTA_325	CUENTA_326	CUENTA_327	CUENTA_328	CUENTA_329	CUENTA_330	CUENTA_331	CUENTA_332	CUENTA_333	CUENTA_334	CUENTA_338	CUENTA_339	CUENTA_341	CUENTA_342	CUENTA_343	CUENTA_344	CUENTA_345	CUENTA_346	CUENTA_347	CUENTA_349	CUENTA_351	CUENTA_353	CUENTA_355	CUENTA_357	CUENTA_359	CUENTA_361	CUENTA_363	CUENTA_368	CUENTA_369	CUENTA_371	CUENTA_373	CUENTA_375	CUENTA_377	CUENTA_378	CUENTA_379	CUENTA_381	CUENTA_382	CUENTA_383	CUENTA_385	CUENTA_387	CUENTA_389	CUENTA_393	CUENTA_394	CUENTA_397	CUENTA_399	CUENTA_4	CUENTA_411	CUENTA_413	CUENTA_415	CUENTA_417	CUENTA_419	CUENTA_421	CUENTA_423	CUENTA_425	CUENTA_427	CUENTA_428	CUENTA_429	CUENTA_430	CUENTA_431	CUENTA_432	CUENTA_439	CUENTA_441	CUENTA_443	CUENTA_445	CUENTA_447	CUENTA_449	CUENTA_451	CUENTA_452	CUENTA_455	CUENTA_456	CUENTA_457	CUENTA_459	CUENTA_461	CUENTA_469	CUENTA_471	CUENTA_473	CUENTA_479	CUENTA_481	CUENTA_489	CUENTA_499	CUENTA_5	CUENTA_501	CUENTA_503	CUENTA_505	CUENTA_507	CUENTA_508	CUENTA_509	CUENTA_512	CUENTA_513	CUENTA_515	CUENTA_517	CUENTA_519	CUENTA_598	CUENTA_599	CUENTA_601	CUENTA_602	CUENTA_603	CUENTA_604	CUENTA_605	CUENTA_606	CUENTA_607	CUENTA_608	CUENTA_609	CUENTA_610	CUENTA_699	CUENTA_711	CUENTA_712	CUENTA_713	CUENTA_714	CUENTA_715	CUENTA_716	CUENTA_717	CUENTA_718	CUENTA_719	CUENTA_720	CUENTA_721	CUENTA_722	CUENTA_723	CUENTA_724	CUENTA_725	CUENTA_726	CUENTA_727	CUENTA_728	CUENTA_729	CUENTA_730	CUENTA_731	CUENTA_732	CUENTA_733	CUENTA_734	CUENTA_735	CUENTA_736	CUENTA_737	CUENTA_738	CUENTA_739	CUENTA_740	CUENTA_741	CUENTA_742	CUENTA_743	CUENTA_744	CUENTA_745	CUENTA_746	CUENTA_747	CUENTA_748	CUENTA_749	CUENTA_750	CUENTA_751	CUENTA_752	CUENTA_753	CUENTA_754	CUENTA_755	CUENTA_756	CUENTA_757	CUENTA_758	CUENTA_759	CUENTA_760	CUENTA_761	CUENTA_762	CUENTA_763	CUENTA_764	CUENTA_765	CUENTA_799	CUENTA_801	CUENTA_802	CUENTA_803	CUENTA_804	CUENTA_805	CUENTA_806	CUENTA_807	CUENTA_808	CUENTA_809	CUENTA_810	CUENTA_811	CUENTA_812	CUENTA_813	CUENTA_814	CUENTA_815	CUENTA_816	CUENTA_817	CUENTA_818	CUENTA_819	CUENTA_820	CUENTA_821	CUENTA_822	CUENTA_823	CUENTA_897	CUENTA_898	CUENTA_899	CUENTA_900	CUENTA_901	
2002	5317	0990150362001	CORPORACION DE INVERSIONES BOLIVAR SA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	,36	782,40	0	0	0	0	0	0	49,98	0	0	0	0	0	0	0	0	0	0	832,74	128,88	386,64	0	0	0	125,23	0	0	0	0	-102,42	0	538,33	0	0	0	538,33	120,00	0	0	0	-18,00	102,00	0	0	0	0	0	0	0	0	0	1473,07	0	0	0	0	0	729,49	0	0	0	0	0	0	0	0	0	729,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729,49	0	200,00	0	0	92,93	0	450,65	0	0	0	0	0	743,58	1473,07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	7392	1790391353001	AGROPECUARIA DEL ORIENTE ADELOR SA	A	AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.	A0220.01	0	0	0	40,00	0	8171,33	0	0	81172,19	134,89	87,10	0	0	0	0	0	0	0	0	0	0	0	89605,51	2571,87	31872,10	0	194447,05	0	23413,78	0	0	1542,59	0	-65167,37	0	188680,02	0	0	0	188680,02	0	0	0	0	0	0	0	0	0	0	0	0	0	40917,91	40917,91	319203,44	0	0	0	0	0	0	0	290,19	0	1720,24	579,90	84,05	0	448,00	0	3122,38	0	0	0	0	331743,98	0	0	0	0	0	0	0	331743,98	0	0	0	0	0	334866,36	0	636,00	0	0	0	0	11281,87	0	0	-10478,12	0	-17102,67	-15662,92	319203,44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14317,43	0	0	0	0	0	0	0	488,57	0	0	0	0	0	0	0	0	0	629,50	214,00	0	0	638,68	0	202,09	0	0	0	0	0	0	0	0	0	0	0	0	612,40	0	0	0	0	17102,67	0	-17102,67	0	0	0	0	0	0	0	0	0	0	0	0	-17102,67	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	8544	0990271542001	INMOBILIARIA MARIA PAULINA SA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	672,46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,29	673,75	2081,97	6107,83	0	0	0	364,74	0	0	0	0	0	-2675,63	5878,91	0	0	0	5878,91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6552,66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1440,00	0	0	29,49	0	5149,60	0	0	-60,61	0	-5,82	6552,66	6552,66	0	3240,00	0	0	0	0	0	0	0	0	3240,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2882,06	0	61,99	301,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3245,82	0	-5,82	0	0	0	0	0	0	0	0	0	0	0	0	-5,82	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	8591	0890044751001	INMOBILIARIA PABAC SA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	241,92	0	0	0	0	3,28	16,58	0	0	0	0	0	0	0	0	0	0	0	,01	261,79	822,94	0	2258,67	0	0	0	0	0	0	0	-180,73	0	2900,88	0	0	0	2900,88	0	,53	0	9,72	-8,19	2,06	0	0	0	0	0	0	0	0	0	3164,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381,81	0	0	0	0	0	0	0	0	0	0	0	2381,81	0	0	0	0	0	2381,81	0	260,00	0	0	8,15	0	624,80	0	0	-110,74	,71	0	782,92	3164,73	0	1320,00	0	0	0	0	0	0	0	0	1320,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089,55	0	115,79	112,93	0	1,02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319,29	,71	0	0	0	0	0	0	0	0	0	0	0	0	,71	0	0	,71	,18	0	0	0	0	0	0	0	,18	0	0	
2002	8718	0990553750001	ITASA INMOBILIARIA ITALIA SA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	129,70	0	0	0	0	972,65	0	0	0	0	0	0	0	0	0	0	0	0	0	1102,35	2153,02	0	0	0	0	0	0	0	0	0	0	0	2153,02	0	0	0	2153,02	79,52	0	0	0	-33,12	46,40	0	0	0	0	0	0	0	0	0	3301,77	0	0	0	0	0	0	0	0	0	0	0	37,90	0	0	0	37,90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37,90	0	3200,00	0	0	0	0	0	0	0	0	63,87	0	3263,87	3301,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	8807	0990335699001	INMOBILIARIA PEGAR SA	F	CONSTRUCCIÓN.	F4100.10	0	0	0	320,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320,00	0	0	0	0	0	0	0	0	0	0	320,00	320,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	9296	0990339244001	INMOBILIARIA LICUANCO CA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	180,16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180,16	3445,85	0	0	0	0	0	0	0	0	0	0	0	3445,85	0	0	0	3445,85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626,01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200,00	0	0	0	0	3426,01	0	0	0	0	0	3626,01	3626,01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	17078	1790733947001	MANUFACTURAS FLORES HARO C LTDA	C	INDUSTRIAS MANUFACTURERAS.	C1512.09	0	0	0	734,60	0	52243,09	0	3551,62	3943,49	0	0	1121,04	20199,11	0	390,00	5116,33	0	0	0	0	0	0	87299,28	1206,13	18135,89	0	0	0	56166,22	0	1371,20	0	184,97	-44746,86	0	32317,55	0	0	0	32317,55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119616,83	0	17059,73	0	1261,55	0	7316,57	0	1748,45	0	2497,16	2212,64	0	0	0	0	32096,10	41049,04	0	0	0	656,30	0	0	0	0	0	0	0	41705,34	3052,27	0	3052,27	0	0	76853,71	0	3200,00	0	0	25,59	0	38358,44	0	0	0	1179,09	0	42763,12	119616,83	175074,66	0	0	0	0	0	0	0	0	0	175074,66	0	0	0	0	0	71483,20	0	0	0	0	0	0	0	35737,53	0	0	20478,57	0	0	24282,56	0	398,00	0	0	0	0	0	0	0	0	0	1491,14	0	4551,67	0	3639,93	0	88,85	2108,23	0	0	0	9635,89	0	0	0	0	0	0	0	0	0	0	0	0	173895,57	1179,09	0	0	0	0	0	0	0	0	0	0	0	0	1179,09	0	0	1179,09	294,77	0	0	0	0	0	0	0	294,77	0	0	
2002	19045	0990768064001	INMOBILIARIA REMARFA SA	L	ACTIVIDADES INMOBILIARIAS.	L6810.01	0	0	0	1352,45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352,45	0	7619,68	0	0	0	0	0	0	0	0	-1897,51	0	5722,17	0	0	0	5722,17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7074,62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000,00	0	0	17,87	6056,75	0	0	0	0	0	0	7074,62	7074,62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	19685	0990555796001	CONSTRUCTORA DEL OCCIDENTE CODELCO CA	F	CONSTRUCCIÓN.	F4210.11	0	0	0	805,33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705,85	1511,18	0	0	0	0	0	0	0	0	4669,28	0	0	-4668,28	1,00	0	0	0	1,00	154,98	0	0	0	-154,98	0	0	0	0	0	0	0	0	0	0	1512,18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800,00	0	0	9,64	0	1418,60	0	8,75	-273,30	0	-451,51	1512,18	1512,18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420,51	31,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451,51	0	-451,51	0	0	0	0	0	0	0	0	0	0	0	0	-451,51	0	0	0	0	0	0	0	0	0	0	0	0	0	
